name,g_map,post_code,address1,address2,tel,jsog_code,senkoishido,fujinkashuyo,shusanki,ivf,hai_ranshi_toketsu,kenbijusei,social_ranshitoketsu,teikyoseishi_aih,pgt,jis_art,japco,yomigana,current_status,prefecture_id,city_id
島根県立中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d16662.996862855536!2d132.74523574839873!3d35.3727070185573!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35574398691bf3cf%3A0x7cc6ec9082fd21f4!2z5bO25qC555yM56uL5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606402808658!5m2!1sja!2sjp,6938555,姫原4-1-1,,0853-22-5111,320004,1,1,1,1,1,1,4,0,0,0,0,シマネケンリツチュウオウビョウイン,0,32,1416
内田クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9161.360278139351!2d133.05171947906138!3d35.44798051862044!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3557052bdfb70617%3A0x6232d76cdeea6cc8!2z5YaF55Sw44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606402824699!5m2!1sja!2sjp,6900044,浜乃木2-6-13,,0852-55-2880,320010,0,0,0,1,1,1,0,0,0,0,0,ウチダクリニック,0,32,1414
浜田医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12511.93891896222!2d132.08045281382255!3d34.90299512416794!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355a59e7fed73451%3A0x7fa3018be4333553!2z5Zu956uL55eF6Zmi5qmf5qeLIOa1nOeUsOWMu-eZguOCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606402840027!5m2!1sja!2sjp,6978511,浅井町777-12,,0855-25-0505,320015,1,0,0,0,0,0,0,0,0,0,0,ハマダイリョウセンター,0,32,1415
八重垣レディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15357.76086105649!2d133.1212997417497!3d35.429333491105446!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35570318c8e097ab%3A0x5742349bb41b59a9!2z5YWr6YeN5Z6j44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606402860069!5m2!1sja!2sjp,6990111,東出雲町意宇南5-4-2,,0852-52-7790,320016,0,0,0,1,1,1,0,0,0,0,0,ヤエガキレディースクリニック,0,32,1414
岡山中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4742.974124344651!2d133.89677580424487!3d34.680538504003465!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355406f63cc4793d%3A0xc19e39e14b59890!2z5bKh5bGx5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606402878670!5m2!1sja!2sjp,7000017,伊島北町6-3,,086-252-3221,330001,1,1,0,0,0,0,0,0,0,0,0,オカヤマチュウオウビョウイン,0,33,1433
岡山赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10934.040442861047!2d133.91612075398217!3d34.63480310032342!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35540792e6f70997%3A0xd3ce902d40a0c6ec!2z5bKh5bGx6LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606402892771!5m2!1sja!2sjp,7008607,青江2-1-1,,086-222-8811,330002,1,1,1,0,0,0,0,0,0,0,0,オカヤマセキジュウジビョウイン,0,33,1433
川崎医科大学総合医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4945.615365076996!2d133.92483026253637!3d34.65998371117261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35540635012a54bf%3A0xda763712bd1f8eb7!2z5bed5bSO5Yy756eR5aSn5a2m57eP5ZCI5Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606402911535!5m2!1sja!2sjp,7008505,中山下2-6-1,,086-225-2111,330003,1,1,1,0,0,0,0,0,0,0,0,カワサキイカダイガクソウゴウイリョウセンター,0,33,1433
岡山済生会総合病院附属外来センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3666.230558093219!2d133.91531648440818!3d34.67065200067205!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3554064faf30ab05%3A0xd516defc5d96ad42!2z5bKh5bGx5riI55Sf5Lya5aSW5p2l44K744Oz44K_44O855eF6Zmi!5e0!3m2!1sja!2sjp!4v1606402924729!5m2!1sja!2sjp,7000013,伊福町1丁目17番18号,,086-252-2211,330004,1,1,0,0,0,0,0,0,0,0,0,オカヤマサイセイカイソウゴウビョウインフゾクガイライセンター,0,33,1433
岡山市立市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7141.883777212275!2d133.8809511661285!3d34.651095994552186!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355407cbbec837f9%3A0x6679f18def8fabd3!2z5bKh5bGx5biC57eP5ZCI5Yy755mC44K744Oz44K_44O8IOWyoeWxseW4gueri-W4guawkeeXhemZog!5e0!3m2!1sja!2sjp!4v1606403018567!5m2!1sja!2sjp,7008557,北長瀬表町3-20-1,,086-737-3000,330005,0,0,1,0,0,0,0,0,0,0,0,オカヤマシリツシミンビョウイン,0,33,1433
岡山大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9544.274079511431!2d133.9189139554595!3d34.65123995196113!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355407b99dca0e8f%3A0x6454d6add1f7712b!2z5bKh5bGx5aSn5a2m55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403035776!5m2!1sja!2sjp,7008558,鹿田町2-5-1,,086-223-7151,330006,1,1,1,1,1,1,7,0,0,0,0,オカヤマダイガク,0,33,1433
岡山医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d20826.410138639076!2d133.8959819341787!3d34.706336215510795!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35540429ea06eaf1%3A0xf5312bc034698ca6!2z54us56uL6KGM5pS_5rOV5Lq65Zu956uL55eF6Zmi5qmf5qeLIOWyoeWxseWMu-eZguOCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606403050415!5m2!1sja!2sjp,7011192,田益1711-1,,086-294-9911,330007,1,1,1,0,0,0,0,0,0,0,0,オカヤマイリョウセンター,0,33,1433
倉敷中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13837.438481037732!2d133.77293179132968!3d34.60123423589198!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3551561589fc0e7b%3A0x603fbcec1d6b1ae!2z5YCJ5pW35Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403069388!5m2!1sja!2sjp,7108602,美和1-1-1,,086-422-0210,330008,1,1,1,1,1,1,0,0,0,0,0,クラシキチュウオウビョウイン,0,33,1437
川崎医科大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7516.04337313031!2d133.8067966029373!3d34.63181809261818!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3553fe3853d19677%3A0x7a3b9538e79a9881!2z5bed5bSO5Yy756eR5aSn5a2m6ZmE5bGe55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403092348!5m2!1sja!2sjp,7010192,松島577,,086-462-1111,330009,1,1,0,0,0,0,0,0,0,0,0,カワサキイカダイガク,0,33,1437
倉敷成人病センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3284.6258958662906!2d133.76302931481231!3d34.58833139673667!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3551564ccda3e33d%3A0xb3869c1b470ed7e2!2z5YCJ5pW35oiQ5Lq655eF44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606403106021!5m2!1sja!2sjp,7108522,白楽町250,,086-422-2111,330010,1,1,1,1,1,1,0,0,0,0,0,クラシキセイジンビョウセンター,0,33,1437
ペリネイト母と子の病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6939.161625204596!2d133.96907423117506!3d34.64400796786597!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355408fa16e74db7%3A0x43e26a839bc9e1d2!2z44Oa44Oq44ON44Kk44OI5q-N44Go5a2Q44Gu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403123246!5m2!1sja!2sjp,7038263,倉益203-1,,086-276-8811,330012,0,0,0,1,1,1,0,0,0,0,0,ペリネイトハハトコノビョウイン,0,33,1434
三宅医院生殖医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4746.44340973124!2d133.87147197775667!3d34.61992328248019!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3553f8ce2b0de497%3A0x9db470e0917216b8!2z5LiJ5a6F5Yy76Zmi!5e0!3m2!1sja!2sjp!4v1606403139439!5m2!1sja!2sjp,7010204,大福369-8,,086-282-5100,330013,0,0,0,1,1,1,0,0,1,0,0,ミヤケイインセイショクイリョウセンター,0,33,1436
岡山二人クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6549.399140502764!2d133.89610740606284!3d34.695615090057146!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3554068ef70e246d%3A0x4e29625ca6a02af4!2z5bKh5bGx5LqM5Lq644Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606403160283!5m2!1sja!2sjp,7011152,津高285-1,,086-256-7717,330014,0,0,0,1,1,1,4,0,1,1,1,オカヤマフタリクリニック,0,33,1433
岡南産婦人科医院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3283.520694052941!2d133.947936214813!3d34.61627979524339!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35540803972356bb%3A0xe30f9bc2db61229f!2z5bKh5Y2X55Sj5amm5Lq656eR5Yy76Zmi77yI5Yy755mC5rOV5Lq677yJ!5e0!3m2!1sja!2sjp!4v1606403174529!5m2!1sja!2sjp,7028043,平福2-6-43,,086-264-3366,330015,0,0,0,1,1,1,0,0,0,0,0,オカナンサンフジンカイイン,0,33,1436
赤堀病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3265.645290162207!2d133.99842631482545!3d35.06560637109557!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35543122d30a87a3%3A0x5b082f0c188ba2e7!2z6LWk5aCA55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403191054!5m2!1sja!2sjp,7080051,椿高下33,,0868-24-1212,330016,0,0,0,1,1,1,0,0,0,0,0,アカホリビョウイン,0,33,1438
津山中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7373.685720235365!2d134.03704767099697!3d35.0645981141055!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355436a29fa72c79%3A0x28d03030ccbd3e70!2z5rSl5bGx5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403220689!5m2!1sja!2sjp,7080841,川崎1756,,0868-21-8111,330017,1,1,1,0,0,0,0,0,0,0,0,ツヤマチュウオウビョウイン,0,33,1438
名越産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3282.3140714426795!2d133.8507953148139!3d34.64677039361321!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3553ff43587f0775%3A0xa66eac9478ad8267!2z5ZCN6LaK55Sj5amm5Lq656eR!5e0!3m2!1sja!2sjp!4v1606403239072!5m2!1sja!2sjp,7010153,庭瀬231-2,,086-293-0553,330020,0,0,0,1,1,1,0,0,0,0,1,ナゴシサンフジンカ,0,33,1433
福山医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5580.029962508138!2d133.36797053140813!3d34.470357604088555!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355111ac89be7d29%3A0xeb4108b9499e83bf!2z56aP5bGx5Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606403263629!5m2!1sja!2sjp,7208520,沖野上町4-14-17,,084-922-0001,340001,1,1,1,0,0,0,0,0,0,0,0,フクヤマイリョウセンター,0,34,1475
尾道総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4567.35951311223!2d133.1742722837646!3d34.40737582905473!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3550ffdfe1c4640d%3A0x72cd07357ce6981c!2zSkHlsL7pgZPnt4_lkIjnl4XpmaI!5e0!3m2!1sja!2sjp!4v1606403284306!5m2!1sja!2sjp,7228508,平原1-10-23,,0848-22-8111,340002,1,1,1,0,0,0,0,0,0,0,0,オノミチソウゴウビョウイン,0,34,1474
市立三次中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5879.480728710743!2d132.8651086193467!3d34.781934003791896!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3550eacbf2404bc5%3A0x71cbc5ca8b2327!2z5biC56uL5LiJ5qyh5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403298409!5m2!1sja!2sjp,7288502,東酒屋町10531,,0824-65-0101,340004,1,1,1,0,0,0,0,0,0,0,0,ミヨシチュウオウビョウイン,0,34,1477
中電病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3292.50093683839!2d132.4507428649878!3d34.38861133051584!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa2135520a21d%3A0xdc13bf43e5b6a537!2z5Lit6Zu755eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403322294!5m2!1sja!2sjp,7308562,大手町3-4-27,,082-241-8221,340005,0,0,1,0,0,0,0,0,0,0,0,チュウデンビョウイン,0,34,1463
広島市立広島市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7794.028297577511!2d132.45608063459204!3d34.397193866540334!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa214f4894311%3A0x8ca27300bedef21b!2z5bqD5bO25biC56uL5bqD5bO25biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403337212!5m2!1sja!2sjp,7308518,基町7-33,,082-221-2291,340007,1,1,1,0,0,0,0,0,0,0,0,ヒロシマシミンビョウイン,0,34,1463
広島赤十字・原爆病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4942.165093542523!2d132.45179921861904!3d34.38129827848369!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa23f0b57ba59%3A0x1e66ba1771244e34!2z5pel5pys6LWk5Y2B5a2X56S-IOW6g-Wztui1pOWNgeWtl-ODu-WOn-eIhueXhemZog!5e0!3m2!1sja!2sjp!4v1606403358366!5m2!1sja!2sjp,7308619,千田町1-9-6,,082-241-3111,340008,1,1,1,0,0,0,0,0,0,0,0,ヒロシマセキジュウジゲンバクビョウイン,0,34,1463
土谷総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6494.313303113248!2d132.44810727115768!3d34.38900387816685!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa26cea83d8f5%3A0x81ef4bc40ff907c7!2z5Zyf6LC357eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403384499!5m2!1sja!2sjp,7300811,中島町3-30,,082-243-9191,340009,1,0,1,0,0,0,0,0,0,0,0,ツチヤソウゴウビョウイン,0,34,1463
広島市立安佐市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7150.105303732767!2d132.5109626276384!3d34.507455157582186!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355a9d216a1aa79d%3A0xc4528d2a4ed02409!2z5bqD5bO25biC56uL5a6J5L2Q5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403404365!5m2!1sja!2sjp,7310293,可部南2-1-1,,082-815-5211,340010,1,1,1,0,0,0,0,0,0,0,0,ヒロシマシリツアサシミンビョウイン,0,34,1468
広島大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5733.086695482257!2d132.47422061953824!3d34.381169443164765!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa1f0e43ffd75%3A0x6bb18136aaa61479!2z5bqD5bO25aSn5a2m55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403423926!5m2!1sja!2sjp,7348551,霞1-2-3,,082-257-5555,340012,1,1,1,0,0,0,0,0,0,0,0,ヒロシマダイガク,0,34,1465
広島県立広島病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8165.650198397136!2d132.4631614294819!3d34.366323296305524!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa22f23e63fe3%3A0x99f0b8132c5d4da7!2z55yM56uL5bqD5bO255eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403439123!5m2!1sja!2sjp,7348530,宇品神田1-5--54,,082-254-1818,340014,1,1,1,1,1,1,7,0,0,0,1,ヒロシマケンリツヒロシマビョウイン,0,34,1465
呉医療センター・中国がんセンター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10357.192040103688!2d132.5588021681579!3d34.240592926872395!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3550083152adf4cd%3A0x4ea092f5e4d7cadb!2z54us56uL6KGM5pS_5rOV5Lq6IOWbveeri-eXhemZouapn-aniyDlkYnljLvnmYLjgrvjg7Pjgr_jg7zjg7vkuK3lm73jgYzjgpPjgrvjg7Pjgr_jg7w!5e0!3m2!1sja!2sjp!4v1606403456269!5m2!1sja!2sjp,7370023,青山町3-1,,0823-22-3111,340015,1,1,1,0,0,0,0,0,0,0,0,クレイリョウセンターチュウゴクガンセンター,0,34,1471
中国労災病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d17983.479930233!2d132.59853608660384!3d34.22857345218113!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3550092396f1fdef%3A0xc37ed0d43e21ebb6!2z5Lit5Zu95Yq054G955eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403471553!5m2!1sja!2sjp,7370193,広多賀谷1-5-1,,0823-72-7171,340016,1,1,1,0,0,0,0,0,0,0,0,チュウゴクロウサイビョウイン,0,34,1471
広島総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7889.665502618715!2d132.318361184247!3d34.343295407743724!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aba2dd22e0c79%3A0x57a35e86bf52bb2!2zSkHluoPls7bnt4_lkIjnl4XpmaI!5e0!3m2!1sja!2sjp!4v1606403487578!5m2!1sja!2sjp,7388503,地御前1-3-3,,0829-36-3111,340018,1,1,1,0,0,0,0,0,0,0,0,ヒロシマソウゴウビョウイン,0,34,1481
絹谷産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2584.6009170010625!2d132.45666593618387!3d34.393002689864964!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa20e8b938dc9%3A0xd060a25d432b7fcc!2z57W56LC355Sj5amm5Lq656eR!5e0!3m2!1sja!2sjp!4v1606403503204!5m2!1sja!2sjp,7300035,本通8-23,本通ヒルズ 4階,082-247-6399,340023,0,0,0,1,1,1,4,0,1,1,1,キヌタニサンフジンカ,0,34,1463
広島HARTクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4822.874851379239!2d132.47461627462624!3d34.39579696882303!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355a9f56ab950e41%3A0x4d87df37d26a597c!2z5bqD5bO2SEFSVOOCr-ODquODi-ODg-OCrw!5e0!3m2!1sja!2sjp!4v1606403518316!5m2!1sja!2sjp,7320822,松原町3-1-0301,,082-567-3866,340024,0,0,0,1,1,1,4,0,0,1,1,ヒロシマハートクリニック,0,34,1465
竹中産婦人科クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1807.6218965311741!2d132.46217951541257!3d34.393895948430746!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa2065081b977%3A0x4b392115320f783b!2z56u55Lit55Sj5amm5Lq656eR44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606403556834!5m2!1sja!2sjp,7300017,鉄砲町9-10,湯浅ビル 2F,082-502-8212,340025,0,0,0,1,1,1,0,0,0,0,0,タケナカサンフジンカクリニック,1,34,1463
幸の鳥レディスクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3287.850350650388!2d133.3992955149912!3d34.50667798048469!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355116af516e7167%3A0x6e82db227745b5df!2z5bm444Gu6bOl44Os44OH44Kj44K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606403610231!5m2!1sja!2sjp,7210907,春日町1-7-14,,084-940-1717,340028,0,0,0,1,1,1,0,0,0,0,0,コウノトリレディスクリニック,0,34,1475
東広島医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12407.570345862632!2d132.72091069738528!3d34.44860930551084!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35506540f1e2aaa3%3A0xf675ef70afd9ba0f!2z5p2x5bqD5bO25Yy755mC44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606403627743!5m2!1sja!2sjp,7390041,西条町寺家513,,082-423-2176,340031,1,1,1,0,0,0,0,0,0,0,0,ヒガシヒロシマイリョウセンター,0,34,1480
香月産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4422.740904168672!2d132.42508366818282!3d34.39305672960919!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa2f25340b74f%3A0x4c21a9f2e4b4b82c!2z6aaZ5pyI55Sj5amm5Lq656eR!5e0!3m2!1sja!2sjp!4v1606403663223!5m2!1sja!2sjp,7330812,己斐本町2-14-24,,082-546-2555,340032,0,0,0,1,1,1,0,0,0,0,0,カツキサンフジンカ,0,34,1466
よしだレディースクリニック内科・小児科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4785.836434129498!2d133.3893061208457!3d34.460819165002775!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355111994314c2d1%3A0x6ff2ed2b095ab0ae!2z44KI44GX44Gg44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606403678325!5m2!1sja!2sjp,7210955,新涯町3-19-36,,084-954-0341,340033,0,0,0,1,1,1,4,0,0,0,0,ヨシダレディースクリニックナイカ・ショウニカ,0,34,1475
笠岡レディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6892.086119600372!2d132.5551186698517!3d34.24761046305357!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3550082c8247b6f5%3A0x2b35aff48373a786!2z56yg5bKh44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606403696381!5m2!1sja!2sjp,7370811,中央1-3-9,呉信愛ビル 5F,0823-23-2828,340034,0,0,0,1,1,1,0,0,0,0,0,カサオカレディースクリニック,0,34,1471
中国中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9734.318274338724!2d133.34213925503718!3d34.54889513529708!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3551176d452ee7c5%3A0x9e877948ee9919b9!2z5Lit5Zu95Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403713209!5m2!1sja!2sjp,7200001,御幸町大字上岩成148-13,,084-970-2121,340035,1,0,0,0,0,0,0,0,0,0,0,チュウゴクチュウオウビョウイン,0,34,1475
福山市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6541.255399011007!2d133.39508404835126!3d34.5111315654564!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355116a4d86fcbf5%3A0xf034b9f924489fb4!2z56aP5bGx5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606403732898!5m2!1sja!2sjp,7218511,蔵王町5-23-1,,084-941-5151,340037,1,1,0,0,0,0,0,0,0,0,0,フクヤマシミンビョウイン,0,34,1475
IVFクリニックひろしま,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3118.231493334055!2d132.4728434145408!3d34.39572014447529!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355a9f54b2068683%3A0x39f7edbd929b2c8d!2zSVZG44Kv44Oq44OL44OD44Kv44Gy44KN44GX44G-!5e0!3m2!1sja!2sjp!4v1606403769750!5m2!1sja!2sjp,7320822,松原町5-1,BIG FRONTひろしま 4F,082-264-1131,340038,0,0,0,1,1,1,0,0,0,0,1,アイブイエフクリニックヒロシマ,0,34,1465
広島中央通り 香月産婦人科,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1978.170440201834!2d132.4610079250565!3d34.38960712621087!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355aa3feef3aac35%3A0x6106de856a7b35f5!2z5bqD5bO25Lit5aSu6YCa44KKIOmmmeaciOeUo-WppuS6uuenkQ!5e0!3m2!1sja!2sjp!4v1606403787889!5m2!1sja!2sjp,7300029,三川町7-1,香月メディカルビル 5-8F,082-546-2555,340039,0,0,0,1,1,1,0,0,0,0,1,ヒロシマチュウオウドオリカツキサンフジンカ,0,34,1463
岩国医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8709.182200106587!2d132.1980751851523!3d34.144554889839895!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x354537aadeab74d5%3A0x9b38996a4f7943f6!2z5Zu956uL55eF6Zmi5qmf5qeLIOWyqeWbveWMu-eZguOCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606403804740!5m2!1sja!2sjp,7408510,愛宕町1-1-1,,0827-34-1000,350001,1,1,1,0,0,0,0,0,0,0,0,イワクニイリョウセンター,0,35,1499
